Customer_ID,Cluster,Segment
5916-QEWPT,3,Established Standard Customers
5917-HBSDW,0,Loyal Budget Customers
5917-RYRMG,2,New Budget Customers
5918-VUKWP,2,New Budget Customers
5919-TMRGD,3,Established Standard Customers
5919-VCZYM,2,New Budget Customers
5921-NGYRH,1,Loyal Premium Customers
5922-ABDVO,3,Established Standard Customers
5923-GXUOC,3,Established Standard Customers
5924-IFQTT,3,Established Standard Customers
5924-SNGKP,0,Loyal Budget Customers
5928-QLDHB,3,Established Standard Customers
5930-GBIWP,1,Loyal Premium Customers
5931-FLJJF,3,Established Standard Customers
5934-RMPOV,3,Established Standard Customers
5934-TSSAU,3,Established Standard Customers
5935-FCCNB,2,New Budget Customers
5937-EORGB,3,Established Standard Customers
5939-SXWHM,0,Loyal Budget Customers
5939-XAIXZ,3,Established Standard Customers
5940-AHUHD,3,Established Standard Customers
5940-NFXKV,3,Established Standard Customers
5944-UGLLK,1,Loyal Premium Customers
5945-AZYHT,1,Loyal Premium Customers
5947-SGKCL,3,Established Standard Customers
5948-UJZLF,3,Established Standard Customers
5949-EBSQK,3,Established Standard Customers
5949-HGVJL,3,Established Standard Customers
5949-XIKAE,3,Established Standard Customers
5950-AAAGJ,3,Established Standard Customers
5951-AOFIH,3,Established Standard Customers
5954-BDFSG,1,Loyal Premium Customers
5955-EPOAZ,2,New Budget Customers
5955-ERIHD,3,Established Standard Customers
5956-VKDTT,3,Established Standard Customers
5956-YHHRX,3,Established Standard Customers
5959-BELXA,3,Established Standard Customers
5960-MVTUK,2,New Budget Customers
5960-WPXQM,3,Established Standard Customers
5961-VUSRV,2,New Budget Customers
5965-GGPRW,1,Loyal Premium Customers
5966-EMAZU,1,Loyal Premium Customers
5968-HYJRZ,0,Loyal Budget Customers
5968-VXZLG,2,New Budget Customers
5968-XQIVE,1,Loyal Premium Customers
5970-GHJAW,0,Loyal Budget Customers
5973-EJGDP,1,Loyal Premium Customers
5975-BAICR,1,Loyal Premium Customers
5976-JCJRH,3,Established Standard Customers
5977-CKHON,1,Loyal Premium Customers
5980-BDHPY,1,Loyal Premium Customers
5980-NOPLP,1,Loyal Premium Customers
5981-ITEMU,1,Loyal Premium Customers
5981-ZVXOT,1,Loyal Premium Customers
5982-FPVQN,1,Loyal Premium Customers
5982-PSMKW,1,Loyal Premium Customers
5982-XMDEX,0,Loyal Budget Customers
5985-BEHZK,1,Loyal Premium Customers
5985-TBABQ,3,Established Standard Customers
5986-WWXDV,0,Loyal Budget Customers
5989-AXPUC,1,Loyal Premium Customers
5989-OMNJE,3,Established Standard Customers
5989-PGKJB,3,Established Standard Customers
5993-BQHEA,2,New Budget Customers
5993-JSUWV,1,Loyal Premium Customers
5995-LFTLE,0,Loyal Budget Customers
5995-OIGLP,3,Established Standard Customers
5995-SNNEW,3,Established Standard Customers
5995-WWKKG,0,Loyal Budget Customers
5996-DAOQL,2,New Budget Customers
5996-EBTKM,1,Loyal Premium Customers
5996-NRVXR,1,Loyal Premium Customers
5997-OPVFA,1,Loyal Premium Customers
5998-DZLYR,1,Loyal Premium Customers
5998-VVEJY,3,Established Standard Customers
5999-LCXAO,2,New Budget Customers
6000-APYLU,3,Established Standard Customers
6000-UKLWI,0,Loyal Budget Customers
6005-OBZPH,3,Established Standard Customers
6007-TCTST,1,Loyal Premium Customers
6008-NAIXK,1,Loyal Premium Customers
6010-DDPPW,0,Loyal Budget Customers
6013-BHCAW,1,Loyal Premium Customers
6015-VVHHE,3,Established Standard Customers
6016-LVTJQ,0,Loyal Budget Customers
6016-NXBNJ,0,Loyal Budget Customers
6017-PPLPX,3,Established Standard Customers
6022-KOUQO,2,New Budget Customers
6022-UGGSO,3,Established Standard Customers
6023-GSSXW,1,Loyal Premium Customers
6023-YEBUP,3,Established Standard Customers
6024-RUGGH,0,Loyal Budget Customers
6029-CSMJE,2,New Budget Customers
6029-WTIPC,1,Loyal Premium Customers
6030-REHUX,1,Loyal Premium Customers
6032-IGALN,2,New Budget Customers
6032-KRXXO,3,Established Standard Customers
6034-YMTOB,3,Established Standard Customers
6034-ZRYCV,1,Loyal Premium Customers
6035-BXTTY,3,Established Standard Customers
6035-RIIOM,1,Loyal Premium Customers
6036-TTFYU,2,New Budget Customers
6038-GCYEC,3,Established Standard Customers
6040-CGACY,2,New Budget Customers
6047-SUHPR,3,Established Standard Customers
6047-YHPVI,3,Established Standard Customers
6048-NJXHX,0,Loyal Budget Customers
6048-QBXKL,3,Established Standard Customers
6048-UWKAL,1,Loyal Premium Customers
6050-FFXES,1,Loyal Premium Customers
6050-IJRHS,1,Loyal Premium Customers
6051-PTVNS,0,Loyal Budget Customers
6060-DRTNL,3,Established Standard Customers
6060-QBMGV,0,Loyal Budget Customers
6061-GWWAV,1,Loyal Premium Customers
6061-PQHMK,2,New Budget Customers
6064-PUPMC,3,Established Standard Customers
6064-ZATLR,3,Established Standard Customers
6067-NGCEU,0,Loyal Budget Customers
6072-NUQCB,2,New Budget Customers
6075-QMNRR,0,Loyal Budget Customers
6075-SLNIL,1,Loyal Premium Customers
6077-BDPXA,3,Established Standard Customers
6078-VESFR,3,Established Standard Customers
6080-LNESI,0,Loyal Budget Customers
6080-TCMYC,3,Established Standard Customers
6082-GLJIX,2,New Budget Customers
6082-OQFBA,2,New Budget Customers
6086-ESGRL,2,New Budget Customers
6087-MVHJH,3,Established Standard Customers
6087-YPWHO,1,Loyal Premium Customers
6088-BXMRG,1,Loyal Premium Customers
6092-QZVPP,1,Loyal Premium Customers
6094-ZIVKX,1,Loyal Premium Customers
6096-EGVTU,0,Loyal Budget Customers
6097-EQISJ,1,Loyal Premium Customers
6100-FJZDG,2,New Budget Customers
6100-QQHEB,3,Established Standard Customers
6101-IMRMM,3,Established Standard Customers
6103-BOCOU,3,Established Standard Customers
6103-LIANB,1,Loyal Premium Customers
6103-QCKFX,0,Loyal Budget Customers
6108-OQZDQ,3,Established Standard Customers
6110-OHIHY,3,Established Standard Customers
6112-KTHFQ,2,New Budget Customers
6114-TCFID,3,Established Standard Customers
6115-ZTBFQ,1,Loyal Premium Customers
6116-RFVHN,1,Loyal Premium Customers
6119-SPUDB,0,Loyal Budget Customers
6120-RJKLU,1,Loyal Premium Customers
6121-TNHBO,1,Loyal Premium Customers
6121-VZNQB,2,New Budget Customers
6122-EFVKN,2,New Budget Customers
6122-LJADA,1,Loyal Premium Customers
6124-ACRHJ,2,New Budget Customers
6127-ISGTU,3,Established Standard Customers
6127-IYJOZ,2,New Budget Customers
6128-AQBMT,1,Loyal Premium Customers
6128-CZOMY,2,New Budget Customers
6128-DAFVY,0,Loyal Budget Customers
6131-FOYAS,3,Established Standard Customers
6131-IUNXN,2,New Budget Customers
6131-JLWZM,2,New Budget Customers
6133-OZILE,2,New Budget Customers
6134-KWTBV,0,Loyal Budget Customers
6135-OZQVA,3,Established Standard Customers
6137-MFAJN,0,Loyal Budget Customers
6137-NICCO,3,Established Standard Customers
6139-ZZRBQ,0,Loyal Budget Customers
6140-QNRQQ,3,Established Standard Customers
6141-OOXUQ,2,New Budget Customers
6142-VSJQO,2,New Budget Customers
6143-JQKEA,2,New Budget Customers
6145-NNPNO,2,New Budget Customers
6147-CBCRA,0,Loyal Budget Customers
6152-ONASV,0,Loyal Budget Customers
6156-UZDLF,3,Established Standard Customers
6158-DWPZT,2,New Budget Customers
6158-HDPXZ,2,New Budget Customers
6161-ERDGD,1,Loyal Premium Customers
6161-UUUTA,3,Established Standard Customers
6164-HAQTX,1,Loyal Premium Customers
6164-HXUGH,2,New Budget Customers
6166-ILMNY,3,Established Standard Customers
6166-YIPFO,1,Loyal Premium Customers
6168-WFVVF,3,Established Standard Customers
6168-YBYNP,1,Loyal Premium Customers
6169-PGNCD,1,Loyal Premium Customers
6169-PPETC,0,Loyal Budget Customers
6171-ZTVYB,1,Loyal Premium Customers
6172-FECYY,1,Loyal Premium Customers
6173-GOLSU,1,Loyal Premium Customers
6173-ITPWD,1,Loyal Premium Customers
6174-NRBTZ,0,Loyal Budget Customers
6175-IRFIT,3,Established Standard Customers
6176-YJWAS,1,Loyal Premium Customers
6177-PEVRA,1,Loyal Premium Customers
6178-KFNHS,3,Established Standard Customers
6179-GJPSO,1,Loyal Premium Customers
6180-YBIQI,2,New Budget Customers
6181-AXXYF,0,Loyal Budget Customers
6184-DYUOB,2,New Budget Customers
6185-TASNN,2,New Budget Customers
6188-UXBBR,0,Loyal Budget Customers
6194-HBGQN,1,Loyal Premium Customers
6195-MELTI,1,Loyal Premium Customers
6196-HBOBZ,1,Loyal Premium Customers
6198-PNNSZ,1,Loyal Premium Customers
6198-RTPMF,3,Established Standard Customers
6198-ZFIOJ,3,Established Standard Customers
6199-IPCAO,2,New Budget Customers
6199-IWKGC,1,Loyal Premium Customers
6202-DYYFX,2,New Budget Customers
6202-JVYEU,2,New Budget Customers
6203-HBZPA,1,Loyal Premium Customers
6204-IEUXJ,3,Established Standard Customers
6207-WIOLX,3,Established Standard Customers
6210-KBBPI,3,Established Standard Customers
6211-WHMYA,0,Loyal Budget Customers
6211-WWLTF,1,Loyal Premium Customers
6212-ATMLK,1,Loyal Premium Customers
6214-EDAKZ,3,Established Standard Customers
6215-NQCPY,3,Established Standard Customers
6217-KDYWC,0,Loyal Budget Customers
6217-TOWGS,3,Established Standard Customers
6218-KNUBD,3,Established Standard Customers
6221-AVQYL,3,Established Standard Customers
6223-DHJGV,0,Loyal Budget Customers
6227-FBDXH,1,Loyal Premium Customers
6227-HWPWX,3,Established Standard Customers
6229-LSCKB,3,Established Standard Customers
6229-UOLQL,1,Loyal Premium Customers
6230-BSUXY,3,Established Standard Customers
6231-WFGFH,2,New Budget Customers
6233-HXJMX,1,Loyal Premium Customers
6234-PFPXL,3,Established Standard Customers
6234-RAAPL,1,Loyal Premium Customers
6235-VDHOM,2,New Budget Customers
6240-EURKS,2,New Budget Customers
6242-FEGFD,1,Loyal Premium Customers
6242-MBHPK,3,Established Standard Customers
6242-SGYTS,1,Loyal Premium Customers
6243-OZGFH,3,Established Standard Customers
6244-BESBM,1,Loyal Premium Customers
6248-BSHKG,0,Loyal Budget Customers
6248-TKCQV,1,Loyal Premium Customers
6250-CGGUN,1,Loyal Premium Customers
6252-DFGTK,3,Established Standard Customers
6253-GNHWH,1,Loyal Premium Customers
6253-WRFHY,3,Established Standard Customers
6257-DTAYD,1,Loyal Premium Customers
6257-RJOHI,3,Established Standard Customers
6258-NGCNG,2,New Budget Customers
6258-PVZWJ,1,Loyal Premium Customers
6259-WJQLC,3,Established Standard Customers
6260-ONULR,3,Established Standard Customers
6260-XLACS,2,New Budget Customers
6261-LHRTG,3,Established Standard Customers
6261-RCVNS,1,Loyal Premium Customers
6265-FRMTQ,2,New Budget Customers
6265-SXWBU,1,Loyal Premium Customers
6266-QHOJZ,1,Loyal Premium Customers
6267-DCFFZ,3,Established Standard Customers
6270-OMFIW,1,Loyal Premium Customers
6275-YDUVO,2,New Budget Customers
6278-FEPBZ,2,New Budget Customers
6281-FKEWS,1,Loyal Premium Customers
6283-GITPX,1,Loyal Premium Customers
6284-AHOOQ,3,Established Standard Customers
6284-KMNUF,1,Loyal Premium Customers
6285-FTQBF,0,Loyal Budget Customers
6286-SUUWT,2,New Budget Customers
6286-ZHAOK,2,New Budget Customers
6288-CHQJB,1,Loyal Premium Customers
6288-LBEAR,3,Established Standard Customers
6289-CPNLD,1,Loyal Premium Customers
6292-TOSSS,0,Loyal Budget Customers
6295-OSINB,1,Loyal Premium Customers
6296-DDOOR,3,Established Standard Customers
6297-NOOPG,1,Loyal Premium Customers
6298-QDFNH,3,Established Standard Customers
6300-BWMJX,1,Loyal Premium Customers
6302-JGYRJ,1,Loyal Premium Customers
6303-KFWSL,3,Established Standard Customers
6304-IJFSQ,3,Established Standard Customers
6305-YLBMM,1,Loyal Premium Customers
6308-CQRBU,1,Loyal Premium Customers
6311-UEUME,3,Established Standard Customers
6313-GIDIT,1,Loyal Premium Customers
6317-YPKDH,2,New Budget Customers
6319-IEJWJ,3,Established Standard Customers
6319-QSUSR,2,New Budget Customers
6322-HRPFA,1,Loyal Premium Customers
6322-PJJDJ,1,Loyal Premium Customers
6323-AYBRX,0,Loyal Budget Customers
6326-MTTXK,3,Established Standard Customers
6328-ZPBGN,3,Established Standard Customers
6330-JKLPC,3,Established Standard Customers
6331-EWIEB,3,Established Standard Customers
6331-LWDTQ,3,Established Standard Customers
6332-FBZRI,1,Loyal Premium Customers
6333-YDVLT,1,Loyal Premium Customers
6338-AVWCY,2,New Budget Customers
6339-DKLMK,2,New Budget Customers
6339-RZCBJ,1,Loyal Premium Customers
6339-TBELP,1,Loyal Premium Customers
6339-YPSAH,3,Established Standard Customers
6340-DACFT,0,Loyal Budget Customers
6341-AEVKX,1,Loyal Premium Customers
6341-JVQGF,1,Loyal Premium Customers
6344-SFJVH,2,New Budget Customers
6345-FZOQH,0,Loyal Budget Customers
6345-HOVES,0,Loyal Budget Customers
6345-ULYRW,1,Loyal Premium Customers
6347-DCUIK,3,Established Standard Customers
6348-SNFUS,1,Loyal Premium Customers
6349-JDHQP,0,Loyal Budget Customers
6350-XFYGW,3,Established Standard Customers
6351-SCJKT,3,Established Standard Customers
6352-GIGGQ,1,Loyal Premium Customers
6352-TWCAU,3,Established Standard Customers
6353-BRMMA,1,Loyal Premium Customers
6356-ELRKD,3,Established Standard Customers
6357-JJPQT,3,Established Standard Customers
6358-LYNGM,3,Established Standard Customers
6360-SVNWV,3,Established Standard Customers
6362-QHAFM,1,Loyal Premium Customers
6365-HITVU,1,Loyal Premium Customers
6365-MTGZX,3,Established Standard Customers
6366-XIVKZ,3,Established Standard Customers
6366-ZGQGL,2,New Budget Customers
6368-NWMCE,1,Loyal Premium Customers
6368-TZZDT,2,New Budget Customers
6369-MCAKO,1,Loyal Premium Customers
6370-ZVHDV,0,Loyal Budget Customers
6371-NZYEG,3,Established Standard Customers
6372-RFVNS,3,Established Standard Customers
6374-AFWOX,1,Loyal Premium Customers
6374-NTQLP,1,Loyal Premium Customers
6376-GAHQE,3,Established Standard Customers
6377-KSLXC,2,New Budget Customers
6377-WHAOX,1,Loyal Premium Customers
6379-RXJRQ,3,Established Standard Customers
6380-ARCEH,2,New Budget Customers
6383-ZTSIW,1,Loyal Premium Customers
6384-VMJHP,1,Loyal Premium Customers
6386-SZZKH,1,Loyal Premium Customers
6388-TABGU,1,Loyal Premium Customers
6390-DSAZX,3,Established Standard Customers
6393-WRYZE,1,Loyal Premium Customers
6394-HHHZM,2,New Budget Customers
6394-MFYNG,1,Loyal Premium Customers
6397-JNZZG,1,Loyal Premium Customers
6400-BWQKW,3,Established Standard Customers
6402-EJMWF,3,Established Standard Customers
6402-SSEJG,3,Established Standard Customers
6402-ZFPPI,3,Established Standard Customers
6407-GSJNL,0,Loyal Budget Customers
6407-UTSLV,3,Established Standard Customers
6408-OTUBZ,1,Loyal Premium Customers
6408-WHTEF,1,Loyal Premium Customers
6410-LEFEN,2,New Budget Customers
6413-XKKPU,3,Established Standard Customers
6416-JNVRK,3,Established Standard Customers
6416-TVAIH,3,Established Standard Customers
6416-YJTTB,3,Established Standard Customers
6418-HNFED,1,Loyal Premium Customers
6418-PIQSP,1,Loyal Premium Customers
6419-ZTTLE,2,New Budget Customers
6421-SZVEM,3,Established Standard Customers
6424-ELEYH,3,Established Standard Customers
6425-JWTDV,0,Loyal Budget Customers
6425-YQLLO,1,Loyal Premium Customers
6427-FEFIG,3,Established Standard Customers
6429-SHBCB,3,Established Standard Customers
6432-TWQLB,3,Established Standard Customers
6434-TTGJP,3,Established Standard Customers
6435-SRWBJ,3,Established Standard Customers
6435-VWCCY,1,Loyal Premium Customers
6437-UDQJM,1,Loyal Premium Customers
6437-UKHMV,3,Established Standard Customers
6439-GTPCA,1,Loyal Premium Customers
6439-LAJXL,3,Established Standard Customers
6439-PKTRR,1,Loyal Premium Customers
6440-DKQGE,3,Established Standard Customers
6445-TNRXS,1,Loyal Premium Customers
6447-EGDIV,2,New Budget Customers
6447-GORXK,2,New Budget Customers
6457-GIRWB,3,Established Standard Customers
6457-USBER,3,Established Standard Customers
6458-CYIDZ,3,Established Standard Customers
6461-PPAXN,3,Established Standard Customers
6461-SZMCV,1,Loyal Premium Customers
6463-HHXJR,1,Loyal Premium Customers
6463-MVYRY,1,Loyal Premium Customers
6464-KEXXH,2,New Budget Customers
6465-GSRCL,1,Loyal Premium Customers
6467-CHFZW,1,Loyal Premium Customers
6469-MRVET,2,New Budget Customers
6469-QJKZW,2,New Budget Customers
6473-ULUHT,3,Established Standard Customers
6474-FVJLC,3,Established Standard Customers
6475-VHUIZ,3,Established Standard Customers
6476-EPYZR,2,New Budget Customers
6476-YHMGA,3,Established Standard Customers
6478-HRRCZ,1,Loyal Premium Customers
6479-OAUSD,2,New Budget Customers
6479-SZPLM,0,Loyal Budget Customers
6479-VDGRK,1,Loyal Premium Customers
6480-YAGIY,1,Loyal Premium Customers
6481-ESCNL,1,Loyal Premium Customers
6481-LXPWL,0,Loyal Budget Customers
6481-OGDOO,1,Loyal Premium Customers
6483-OATDN,3,Established Standard Customers
6484-LATFU,0,Loyal Budget Customers
6485-QXWWE,0,Loyal Budget Customers
6486-LHTMA,3,Established Standard Customers
6490-FGZAT,2,New Budget Customers
6496-JDSSB,3,Established Standard Customers
6496-SLWHQ,3,Established Standard Customers
6497-TILVL,3,Established Standard Customers
6500-JVEGC,1,Loyal Premium Customers
6502-HCJTI,3,Established Standard Customers
6502-KUGLL,3,Established Standard Customers
6502-MJQAE,3,Established Standard Customers
6504-VBLFL,1,Loyal Premium Customers
6505-OZNPG,3,Established Standard Customers
6506-EYCNH,2,New Budget Customers
6507-DTJZV,3,Established Standard Customers
6507-ZJSUR,3,Established Standard Customers
6508-NJYRO,2,New Budget Customers
6509-TSGWN,0,Loyal Budget Customers
6510-UPNKS,2,New Budget Customers
6513-EECDB,3,Established Standard Customers
6516-NKQBO,1,Loyal Premium Customers
6518-KZXCB,2,New Budget Customers
6518-LGAOV,1,Loyal Premium Customers
6518-PPLMZ,0,Loyal Budget Customers
6519-CFDBX,2,New Budget Customers
6519-ZHPXP,1,Loyal Premium Customers
6521-YYTYI,3,Established Standard Customers
6522-OIQSX,1,Loyal Premium Customers
6522-YRBXD,1,Loyal Premium Customers
6527-PZFPV,2,New Budget Customers
6532-YLWSI,0,Loyal Budget Customers
6537-OTKMY,3,Established Standard Customers
6537-QLGEX,2,New Budget Customers
6538-POCHL,3,Established Standard Customers
6542-LWGXJ,2,New Budget Customers
6543-CPZMK,2,New Budget Customers
6543-JXSOO,3,Established Standard Customers
6543-XRMYR,3,Established Standard Customers
6546-OPBBH,0,Loyal Budget Customers
6549-BTYPG,1,Loyal Premium Customers
6549-NNDYT,2,New Budget Customers
6549-YMFAW,2,New Budget Customers
6551-GNYDG,3,Established Standard Customers
6551-VLJMV,0,Loyal Budget Customers
6551-ZCOTS,0,Loyal Budget Customers
6556-DBKZF,1,Loyal Premium Customers
6557-BZXLQ,3,Established Standard Customers
6559-ILWKJ,0,Loyal Budget Customers
6559-PDZLR,1,Loyal Premium Customers
6559-RAKOZ,1,Loyal Premium Customers
6563-VNPMN,1,Loyal Premium Customers
6563-VRERX,0,Loyal Budget Customers
6567-HOOPW,2,New Budget Customers
6568-POCUI,1,Loyal Premium Customers
6569-KTMDU,2,New Budget Customers
6572-ADKRS,3,Established Standard Customers
6574-MCOEH,1,Loyal Premium Customers
6575-SUVOI,3,Established Standard Customers
6576-FBXOJ,3,Established Standard Customers
6578-KRMAW,1,Loyal Premium Customers
6579-JPICP,2,New Budget Customers
6581-NQCBA,3,Established Standard Customers
6582-OIVSP,2,New Budget Customers
6582-PLFUU,0,Loyal Budget Customers
6583-KQJLK,3,Established Standard Customers
6583-QGCSI,1,Loyal Premium Customers
6583-SZVGP,1,Loyal Premium Customers
6584-VQMYT,3,Established Standard Customers
6585-WCEWR,0,Loyal Budget Customers
6586-MYGKD,1,Loyal Premium Customers
6586-PSJOX,3,Established Standard Customers
6591-QGOYB,3,Established Standard Customers
