Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Total_Services,Premium_Services,Streaming_Services,Has_Phone_And_Internet,Monthly_Charge_per_Service,Tenure_Years,Referrals_per_Tenure_Year,Long_Distance_Dependency,Is_New_Customer,Senior_Citizen,Offer_Offer_A,Offer_Offer_B,Offer_Offer_C,Offer_Offer_D,Offer_Offer_E,Internet_Type_DSL,Internet_Type_Fiber_Optic,Internet_Type_No_Internet,Contract_One_Year,Contract_Two_Year,Payment_Method_Credit_Card,Payment_Method_Mailed_Check,Customer_Status,Churn_Category,Churn_Reason
4871-JTKJF,0,70,0,0,Selma,93662,36.545322,-119.642281,0,1,No Offer,1,31.13,0,1,Fiber Optic,5.0,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.65,69.65,0.0,0,31.13,100.78,3,0,0,1,23.21666666666667,0.08333333333333333,0.0,0.30889065290732287,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Attitude,Attitude of service provider
4872-JCVCA,0,44,1,0,Desert Hot Springs,92241,33.832799,-116.250973,1,71,Offer A,0,0.0,0,1,DSL,16.0,1,1,1,1,0,0,0,1,Two Year,1,Bank Withdrawal,47.6,3377.8,0.0,0,0.0,3377.8,6,4,0,0,7.933333333333334,5.916666666666667,0.16901408450704225,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Stayed,No Churn,No Churn
4872-VXRIL,1,22,0,0,Lancaster,93536,34.741406,-118.38111,0,56,Offer B,1,48.32,1,1,DSL,59.0,1,1,0,1,0,0,0,1,One Year,1,Bank Withdrawal,64.65,3665.55,0.0,0,2705.92,6371.47,6,3,0,1,10.775,4.666666666666667,0.0,0.4277241745596176,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Stayed,No Churn,No Churn
4873-ILOLJ,1,64,0,0,Sunol,94586,37.587494,-121.862856,0,24,No Offer,1,32.49,0,1,Fiber Optic,23.0,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,90.35,2238.5,0.0,0,779.76,3018.26,6,0,3,1,15.058333333333332,2.0,0.0,0.2644903940084663,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor had better devices
4877-EVATK,1,30,0,0,Elk,95432,39.108252,-123.645121,0,1,No Offer,1,46.77,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,20.0,20.0,0.0,0,46.77,66.77,1,0,0,0,20.0,0.08333333333333333,0.0,0.7004642803654335,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Churned,Attitude,Attitude of service provider
4877-TSOFF,0,41,1,3,Morongo Valley,92256,34.097863,-116.594561,7,55,Offer B,1,16.16,1,1,DSL,29.0,1,1,0,1,0,1,1,1,One Year,1,Bank Withdrawal,75.75,4264.25,0.0,0,888.8,5153.05,8,3,2,1,9.46875,4.583333333333333,1.5272727272727273,0.17582417582417584,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Stayed,No Churn,No Churn
4878-BUNFV,1,59,1,1,Oakland,94621,37.750553,-122.197175,10,42,Offer B,1,32.02,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Mailed Check,20.7,828.85,0.0,0,1344.84,2173.69,1,0,0,0,20.7,3.5,2.857142857142857,0.6073596358118362,0,0,0,1,0,0,0,0,0,1,0,1,0,1,Stayed,No Churn,No Churn
4879-GZLFH,0,33,1,3,Buena Park,90621,33.874224,-117.993368,10,42,No Offer,1,17.75,0,1,Fiber Optic,53.0,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,92.15,3875.4,0.0,0,745.5,4620.9,7,1,3,1,13.164285714285715,3.5,2.857142857142857,0.16151046405823474,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
4881-GQJTW,1,64,0,0,Taylorsville,95983,40.053684,-120.743116,0,14,Offer D,1,8.54,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.6,300.4,0.0,0,119.56,419.96,1,0,0,0,19.6,1.1666666666666667,0.0,0.30348258706467657,0,1,0,0,0,1,0,0,0,1,0,0,1,0,Stayed,No Churn,No Churn
4881-JVQOD,1,73,1,3,Oxnard,93030,34.223244,-119.18012,1,10,No Offer,0,0.0,0,1,Cable,53.0,0,0,0,0,0,1,0,1,One Year,1,Bank Withdrawal,34.55,362.6,0.0,0,0.0,362.6,3,0,1,0,11.516666666666666,0.8333333333333334,1.2,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Stayed,No Churn,No Churn
4883-KCPZJ,0,30,1,3,Deer Park,94576,38.554383,-122.474773,9,22,Offer D,1,25.98,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,25.25,555.4,0.0,0,571.56,1126.96,1,0,0,0,25.25,1.8333333333333333,4.909090909090909,0.5071247316025765,0,0,0,0,0,1,0,0,0,1,0,1,1,0,Stayed,No Churn,No Churn
4883-QICIH,1,37,1,0,Bodega Bay,94923,38.377165,-123.037957,1,32,No Offer,1,5.99,0,1,Fiber Optic,5.0,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.75,2347.9,19.67,0,191.68,2519.91,3,0,0,1,23.25,2.6666666666666665,0.375,0.0790863480327436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Other,Don't know
4884-LEVMQ,1,39,1,0,Valley Springs,95252,38.156971,-120.849231,10,39,Offer C,1,36.39,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,1,Bank Withdrawal,20.45,790.0,0.0,0,1419.21,2209.21,1,0,0,0,20.45,3.25,3.076923076923077,0.6402181562280084,0,0,0,0,1,0,0,0,0,1,0,1,0,0,Stayed,No Churn,No Churn
4884-TVUQF,0,80,0,0,Occidental,95465,38.415003,-122.998726,0,57,Offer B,1,36.89,1,1,Fiber Optic,17.0,1,0,1,1,0,1,1,1,Two Year,0,Credit Card,101.3,5779.6,0.0,0,2102.73,7882.33,8,3,2,1,12.6625,4.75,0.0,0.2669512989362472,0,1,0,1,0,0,0,0,1,0,0,1,1,0,Stayed,No Churn,No Churn
4884-ZTHVF,0,80,0,0,Santa Cruz,95065,37.031404,-121.981865,0,8,No Offer,1,39.01,0,1,Fiber Optic,28.0,0,1,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,87.1,713.6,0.0,0,312.08,1025.68,5,1,1,1,17.419999999999998,0.6666666666666666,0.0,0.3093331218777258,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
4890-VMUAV,1,46,0,0,Alpine,91901,32.827184,-116.703729,0,63,Offer B,1,18.05,1,1,DSL,11.0,1,1,1,1,0,0,0,0,One Year,0,Bank Withdrawal,71.5,4576.3,0.0,70,1137.15,5783.45,6,4,0,1,11.916666666666666,5.25,0.0,0.2015633724176438,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Stayed,No Churn,No Churn
4891-NLUBA,0,46,1,3,Paynes Creek,96075,40.343213,-121.815412,8,61,Offer B,0,0.0,0,1,DSL,26.0,0,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,61.45,3751.15,0.0,0,0.0,3751.15,8,3,3,0,7.68125,5.083333333333333,1.5737704918032789,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Stayed,No Churn,No Churn
4892-VLANZ,1,40,0,0,Colusa,95932,39.273096,-122.050763,0,1,No Offer,1,9.66,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,19.8,19.8,0.0,0,9.66,29.46,1,0,0,0,19.8,0.08333333333333333,0.0,0.32790224032586557,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Churned,Price,Long distance charges
4893-GYUJU,0,29,0,0,Oregon House,95962,39.342587,-121.249833,0,50,No Offer,1,17.88,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,1,Mailed Check,19.35,1033.0,29.5,0,894.0,1897.5,1,0,0,0,19.35,4.166666666666667,0.0,0.48025785656728437,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Stayed,No Churn,No Churn
4895-TMWIR,1,79,1,0,San Diego,92122,32.85723,-117.209774,1,11,No Offer,1,29.54,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,19.95,214.75,0.0,0,324.94,539.69,1,0,0,0,19.95,0.9166666666666666,1.090909090909091,0.596888260254597,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Churned,Competitor,Competitor made better offer
4896-CPRPF,1,38,1,3,Valley Ford,94972,38.339996,-122.935056,1,35,No Offer,1,13.67,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,-9.0,809.25,0.0,0,478.45,1287.7,1,0,0,0,-9.0,2.9166666666666665,0.34285714285714286,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Stayed,No Churn,No Churn
4897-QSUYC,0,42,0,0,Amboy,92304,34.559882,-115.637164,0,1,Offer E,1,21.59,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,1,Mailed Check,20.15,20.15,0.0,0,21.59,41.74,1,0,0,0,20.15,0.08333333333333333,0.0,0.5172496406324869,1,0,0,0,0,0,1,0,0,1,0,0,0,1,Churned,Attitude,Attitude of support person
4900-MSOMT,0,39,1,3,Carnelian Bay,96140,39.227434,-120.091806,7,72,No Offer,1,49.12,1,1,DSL,23.0,1,1,1,1,1,0,0,1,Two Year,0,Bank Withdrawal,80.2,5714.2,0.0,0,3536.64,9250.84,8,4,1,1,10.025,6.0,1.1666666666666667,0.3798329724713888,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Stayed,No Churn,No Churn
4902-OHLSK,0,76,0,0,Half Moon Bay,94019,37.45567,-122.407992,0,29,No Offer,1,20.98,1,1,Fiber Optic,16.0,0,0,0,1,1,1,0,1,Month-to-Month,0,Bank Withdrawal,98.65,2862.75,0.0,0,608.42,3471.17,6,1,2,1,16.441666666666666,2.4166666666666665,0.0,0.1753740700493187,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Attitude,Attitude of support person
4903-CNOZC,1,25,0,0,La Canada Flintridge,91011,34.234912,-118.153729,0,29,Offer C,1,28.83,1,1,DSL,47.0,0,1,1,0,0,1,1,1,One Year,0,Credit Card,70.9,1964.6,0.0,0,836.07,2800.67,7,2,2,1,10.12857142857143,2.4166666666666665,0.0,0.28908051739697177,0,0,0,0,1,0,0,1,0,0,1,0,1,0,Stayed,No Churn,No Churn
4903-UYAVB,1,53,1,0,Lathrop,95330,37.80821,-121.308401,0,5,Offer E,1,31.76,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,19.35,126.05,0.0,0,158.8,284.85,1,0,0,0,19.35,0.4166666666666667,0.0,0.6214048131481119,1,0,0,0,0,0,1,0,0,1,0,0,0,1,Churned,Competitor,Competitor made better offer
4905-JEFDW,1,39,0,0,Palo Alto,94306,37.416159,-122.131337,0,11,No Offer,0,0.0,0,1,DSL,5.0,0,0,1,0,1,0,0,1,One Year,1,Bank Withdrawal,41.6,470.6,0.0,0,0.0,470.6,4,1,1,0,10.4,0.9166666666666666,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Churned,Competitor,Competitor offered higher download speeds
4906-ZHGPK,1,49,1,0,Los Angeles,90046,34.108455,-118.362081,3,54,No Offer,1,48.45,1,1,DSL,28.0,0,1,0,1,1,0,0,1,One Year,1,Bank Withdrawal,70.7,3770.0,0.0,0,2616.3,6386.3,6,2,1,1,11.783333333333333,4.5,0.6666666666666666,0.40663029794376837,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Stayed,No Churn,No Churn
4908-XAXAY,0,70,0,0,Buttonwillow,93206,35.451402,-119.488413,0,49,No Offer,1,47.72,0,1,Fiber Optic,21.0,0,1,1,0,0,1,0,1,One Year,1,Bank Withdrawal,89.85,4287.2,0.0,0,2338.28,6625.48,6,2,1,1,14.975,4.083333333333333,0.0,0.3468779530420877,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Stayed,No Churn,No Churn
4909-JOUPP,1,76,1,0,Tahoma,96142,39.061227,-120.179546,5,72,No Offer,1,27.74,1,1,Fiber Optic,3.0,0,1,1,1,1,1,1,1,Two Year,0,Credit Card,109.7,7898.45,0.0,0,1997.28,9895.73,9,3,3,1,12.18888888888889,6.0,0.8333333333333334,0.2018335273573923,0,1,0,0,0,0,0,0,1,0,0,1,1,0,Stayed,No Churn,No Churn
4910-AQFFX,1,30,1,0,Soulsbyville,95372,37.990574,-120.261821,1,9,No Offer,1,31.67,1,1,Cable,59.0,0,0,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,79.35,661.25,0.0,10,285.03,956.28,3,1,0,1,26.45,0.75,1.3333333333333333,0.28526391641145743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Churned,Dissatisfaction,Network reliability
4910-GMJOT,0,56,0,0,San Francisco,94129,37.797526,-122.464531,0,1,No Offer,1,1.17,1,1,Fiber Optic,27.0,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,94.6,94.6,0.0,0,1.17,95.77,6,0,3,1,15.766666666666666,0.08333333333333333,0.0,0.012216769343218126,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Other,Don't know
4911-BANWH,0,44,0,0,Sunland,91040,34.282704,-118.312929,0,31,No Offer,1,33.38,1,1,Fiber Optic,27.0,0,0,0,0,1,0,0,1,Month-to-Month,1,Credit Card,86.55,2697.4,0.0,0,1034.78,3732.18,4,0,1,1,21.6375,2.5833333333333335,0.0,0.2783290252647378,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Churned,Attitude,Attitude of support person
4912-PIGUY,0,44,0,0,Perris,92571,33.828289,-117.201666,0,1,Offer E,1,7.34,1,1,Fiber Optic,11.0,0,0,0,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,84.6,84.6,0.0,0,7.34,91.94,3,0,1,1,28.2,0.08333333333333333,0.0,0.07983467478790515,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Joined,No Churn,No Churn
4913-EHYUI,1,80,1,0,Alpaugh,93201,35.869626,-119.498771,0,56,Offer B,1,48.8,1,1,Fiber Optic,12.0,1,0,1,0,1,1,0,1,One Year,1,Bank Withdrawal,104.55,5794.65,0.0,0,2732.8,8527.45,7,2,2,1,14.935714285714285,4.666666666666667,0.0,0.31822627975220086,0,1,0,1,0,0,0,0,1,0,1,0,0,0,Churned,Competitor,Competitor offered higher download speeds
4915-BFSXL,1,49,1,1,Mount Hermon,95041,37.051166,-122.056194,9,70,Offer A,1,22.67,1,1,DSL,29.0,1,0,1,0,1,0,0,1,Two Year,0,Credit Card,68.95,4858.7,0.0,0,1586.9,6445.6,6,2,1,1,11.491666666666667,5.833333333333333,1.542857142857143,0.24743505784763153,0,0,1,0,0,0,0,1,0,0,0,1,1,0,Stayed,No Churn,No Churn
4918-FYJNT,0,68,1,0,Los Angeles,90063,34.044271,-118.185237,4,55,No Offer,1,22.74,1,1,Fiber Optic,21.0,0,1,1,1,0,0,0,1,Two Year,0,Bank Withdrawal,90.45,5044.8,12.48,0,1250.7,6283.02,6,3,0,1,15.075000000000001,4.583333333333333,0.8727272727272728,0.20090113967664988,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Stayed,No Churn,No Churn
4918-QLLIW,1,23,0,0,Santa Monica,90405,34.005439,-118.477507,0,3,No Offer,1,47.68,0,1,DSL,82.0,0,0,0,0,1,0,1,1,Month-to-Month,0,Credit Card,53.4,188.7,0.0,0,143.04,331.74,5,0,2,1,10.68,0.25,0.0,0.47170557973882077,1,0,0,0,0,0,0,1,0,0,0,0,1,0,Churned,Other,Don't know
4919-IKATY,1,64,1,0,San Diego,92126,32.886925,-117.152162,3,5,Offer E,1,36.88,1,1,Fiber Optic,8.0,1,0,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,84.5,453.75,0.0,0,184.4,638.15,5,2,0,1,16.9,0.4166666666666667,7.199999999999999,0.30383918273191635,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Churned,Competitor,Competitor made better offer
4919-MOAVT,1,53,0,0,Pasadena,91103,34.167465,-118.165327,0,3,Offer E,1,39.38,0,1,Fiber Optic,23.0,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,69.65,220.1,0.0,0,118.14,338.24,3,0,0,1,23.21666666666667,0.25,0.0,0.36118499495551687,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Churned,Competitor,Competitor offered higher download speeds
4922-CVPDX,0,23,1,0,Westminster,92683,33.752591,-117.993661,6,26,Offer C,1,34.12,0,1,DSL,58.0,0,1,1,0,1,1,1,0,Two Year,1,Credit Card,73.5,1905.7,17.03,70,887.12,2845.79,7,2,3,1,10.5,2.1666666666666665,2.7692307692307696,0.3170414421111317,0,0,0,0,1,0,0,1,0,0,0,1,1,0,Stayed,No Churn,No Churn
4923-ADWXJ,0,33,0,0,Igo,96047,40.524535,-122.647172,0,25,No Offer,1,1.22,0,1,DSL,10.0,0,1,0,1,0,1,1,1,Month-to-Month,1,Bank Withdrawal,65.8,1679.65,29.29,0,30.5,1680.86,7,2,2,1,9.4,2.0833333333333335,0.0,0.018203521336914354,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Stayed,No Churn,No Churn
4925-LMHOK,1,29,0,0,Stockton,95212,38.049457,-121.21653,0,15,Offer D,1,14.79,1,1,DSL,59.0,0,1,0,1,0,0,0,1,Month-to-Month,1,Credit Card,58.6,939.7,0.0,0,221.85,1161.55,5,2,0,1,11.72,1.25,0.0,0.20152609347322523,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Churned,Dissatisfaction,Service dissatisfaction
4926-UMJZD,0,51,1,0,Mt Baldy,91759,34.231318,-117.662032,4,31,No Offer,1,1.2,0,1,DSL,15.0,0,0,0,1,0,0,0,0,Month-to-Month,1,Credit Card,49.2,1498.55,0.0,100,37.2,1635.75,3,1,0,1,16.400000000000002,2.5833333333333335,1.5483870967741935,0.023809523809523805,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Stayed,No Churn,No Churn
4927-WWOOZ,1,39,1,0,Pacific Grove,93950,36.618337,-121.926417,0,2,No Offer,1,49.41,1,1,Fiber Optic,20.0,0,0,1,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,91.45,171.45,0.0,10,98.82,280.27,4,1,1,1,22.8625,0.16666666666666666,0.0,0.35077381797529456,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Joined,No Churn,No Churn
4929-BSTRX,0,61,0,0,Oxnard,93030,34.223244,-119.18012,0,1,No Offer,1,1.59,0,1,Cable,14.0,0,0,0,0,1,0,0,1,Month-to-Month,1,Credit Card,53.55,53.55,0.0,0,1.59,55.14,4,0,1,1,13.3875,0.08333333333333333,0.0,0.02883569096844396,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Churned,Price,Lack of affordable download/upload speed
4929-ROART,1,47,0,0,Ukiah,95482,39.134075,-123.23422,0,18,No Offer,1,33.8,1,1,Cable,17.0,1,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,56.25,969.85,0.0,30,608.4,1608.25,3,1,0,1,18.75,1.5,0.0,0.3753470294280955,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Stayed,No Churn,No Churn
4929-XIHVW,1,79,1,0,Los Angeles,90034,34.030578,-118.399613,10,2,Offer E,1,33.1,0,1,Fiber Optic,11.0,0,0,1,0,1,1,0,0,One Year,1,Credit Card,95.5,181.65,0.0,10,66.2,257.85,5,1,2,1,19.1,0.16666666666666666,60.0,0.2573872472783826,1,1,0,0,0,0,1,0,1,0,1,0,1,0,Joined,No Churn,No Churn
4931-TRZWN,0,54,0,0,Hornbrook,96044,41.962127,-122.527696,0,13,Offer D,1,10.66,0,1,DSL,5.0,1,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,71.95,923.85,10.47,0,138.58,1051.96,7,1,3,1,10.278571428571428,1.0833333333333333,0.0,0.12904006778840335,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Stayed,No Churn,No Churn
4933-BSAIP,0,39,1,0,Northridge,91324,34.238208,-118.55029,1,40,No Offer,1,31.37,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.1,780.1,45.6,0,1254.8,1989.3,1,0,0,0,19.1,3.3333333333333335,0.3,0.6215573608084011,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Stayed,No Churn,No Churn
4933-IKULF,0,71,0,0,Pinon Hills,92372,34.459322,-117.629729,0,17,Offer D,1,24.15,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,0,Mailed Check,20.65,330.6,0.0,0,410.55,741.15,1,0,0,0,20.65,1.4166666666666667,0.0,0.5390625,0,1,0,0,0,1,0,0,0,1,1,0,0,1,Stayed,No Churn,No Churn
4936-YPJNK,0,56,0,0,Rosamond,93560,34.903052,-118.411251,0,10,No Offer,1,23.84,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.9,199.45,0.0,0,238.4,437.85,1,0,0,0,19.9,0.8333333333333334,0.0,0.5450388660265204,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Stayed,No Churn,No Churn
4937-QPZPO,1,62,1,3,Snelling,95369,37.521708,-120.426843,3,61,No Offer,1,34.54,1,1,Fiber Optic,58.0,0,0,1,0,1,1,1,1,One Year,1,Bank Withdrawal,99.9,6241.35,0.0,0,2106.94,8348.29,7,1,3,1,14.271428571428572,5.083333333333333,0.5901639344262295,0.25691758405236537,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Stayed,No Churn,No Churn
4939-KYYPY,1,55,0,0,Coleville,96107,38.42528,-119.475741,0,27,No Offer,1,33.94,1,1,Cable,25.0,0,0,1,1,0,0,0,1,Month-to-Month,0,Bank Withdrawal,59.45,1611.65,0.0,0,916.38,2528.03,5,2,0,1,11.89,2.25,0.0,0.3634222079451761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stayed,No Churn,No Churn
4940-KHCWD,0,61,1,0,Downey,90240,33.956228,-118.120993,1,60,Offer B,0,0.0,0,1,Cable,2.0,1,1,0,1,0,0,0,1,Two Year,0,Bank Withdrawal,37.7,2288.7,0.0,0,0.0,2288.7,5,3,0,0,7.540000000000001,5.0,0.2,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Stayed,No Churn,No Churn
4942-VZZOM,1,40,1,0,Tupman,93276,35.316263,-119.402559,3,64,Offer B,1,37.46,1,1,DSL,2.0,1,0,0,0,1,0,0,1,One Year,1,Credit Card,66.15,4392.5,0.0,0,2397.44,6789.94,5,1,1,1,13.23,5.333333333333333,0.5625,0.3615481131164945,0,0,0,1,0,0,0,1,0,0,1,0,1,0,Stayed,No Churn,No Churn
4945-RVMTE,0,57,0,0,Blocksburg,95514,40.309088,-123.668201,0,28,No Offer,1,38.97,0,1,Cable,3.0,0,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,59.55,1646.45,0.0,0,1091.16,2737.61,5,1,1,1,11.91,2.3333333333333335,0.0,0.39555420219244825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stayed,No Churn,No Churn
4946-EDSEW,0,35,1,3,Compton,90221,33.885811,-118.206459,1,11,Offer D,1,29.01,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.25,180.3,0.0,0,319.11,499.41,1,0,0,0,19.25,0.9166666666666666,1.090909090909091,0.6011189390799834,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Churned,Attitude,Attitude of support person
4947-DSMXK,1,28,1,2,Farmersville,93223,36.29878,-119.201028,9,34,No Offer,1,42.74,1,1,Fiber Optic,52.0,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,97.7,3410.0,0.0,0,1453.16,4863.16,7,1,3,1,13.957142857142857,2.8333333333333335,3.176470588235294,0.3043292509256622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
4948-WBBKL,0,80,0,0,Dunnigan,95937,38.931425,-121.946081,0,36,Offer C,1,41.57,1,1,Fiber Optic,10.0,0,0,0,0,0,0,0,1,Two Year,1,Bank Withdrawal,74.9,2659.45,0.0,0,1496.52,4155.97,3,0,0,1,24.96666666666667,3.0,0.0,0.3569159440199193,0,1,0,0,1,0,0,0,1,0,0,1,0,0,Stayed,No Churn,No Churn
4950-BDEUX,1,47,0,0,Apple Valley,92308,34.424926,-117.184503,0,35,Offer C,0,0.0,0,1,DSL,26.0,0,0,1,0,1,1,1,1,Month-to-Month,0,Bank Withdrawal,49.2,1701.65,0.0,0,0.0,1701.65,6,1,3,0,8.200000000000001,2.9166666666666665,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Stayed,No Churn,No Churn
4950-HKQTE,0,47,0,0,Morro Bay,93442,35.369553,-120.763864,0,22,Offer D,1,5.28,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,26.25,605.9,0.0,0,116.16,722.06,1,0,0,0,26.25,1.8333333333333333,0.0,0.16745956232159848,0,0,0,0,0,1,0,0,0,1,0,1,1,0,Stayed,No Churn,No Churn
4951-UKAAQ,0,30,0,0,Inglewood,90302,33.975332,-118.355252,0,4,No Offer,1,48.32,1,1,Fiber Optic,51.0,0,1,0,0,0,1,1,0,Month-to-Month,1,Bank Withdrawal,88.95,355.2,0.0,40,193.28,588.48,5,1,2,1,17.79,0.3333333333333333,0.0,0.35200699351642745,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Dissatisfaction,Network reliability
4952-YSOGZ,0,48,1,0,San Diego,92129,32.961064,-117.134917,1,4,No Offer,1,4.14,1,1,Fiber Optic,30.0,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,85.95,381.3,0.0,0,16.56,397.86,5,0,2,1,17.19,0.3333333333333333,3.0,0.045954045954045945,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor made better offer
4955-VCWBI,0,51,1,2,Markleeville,96120,38.735789,-119.85798,5,43,No Offer,1,35.2,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,20.0,817.95,0.0,0,1513.6,2331.55,1,0,0,0,20.0,3.5833333333333335,1.3953488372093024,0.6376811594202899,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Stayed,No Churn,No Churn
4957-SREEC,1,38,1,1,Fallbrook,92028,33.362575,-117.299644,2,70,Offer A,1,31.78,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,-3.0,1458.1,35.44,0,2224.6,3647.26,1,0,0,0,-3.0,5.833333333333333,0.34285714285714286,0.0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,Stayed,No Churn,No Churn
4957-TIALW,0,26,0,0,Corona,92880,33.918043,-117.617809,0,15,Offer D,1,20.11,0,1,Cable,73.0,1,1,1,1,0,0,1,1,One Year,0,Credit Card,65.6,1010.0,0.0,0,301.65,1311.65,8,4,1,1,8.2,1.25,0.0,0.23462839808657102,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Stayed,No Churn,No Churn
